business_code,biz_large_codes,biz_large_names,biz_middle_codes,biz_middle_names,biz_small_codes,biz_small_names,biz_sub_codes,biz_sub_names,biz_detail_names,linked_ksic_codes,linked_ksic_names,main_ksic_codes,main_ksic_names,main_relation_values,detail_descriptions,source_row_count,embedding_text
523492,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 생활용품 소매업,5234,"철물, 공구, 창호 및 건설자재 소매업","페인트, 창호 및 기타 건설자재 소매업",47519,"페인트, 창호 및 기타 건설자재 소매업",,,,"철근, 각종 타일, 위생용도기",1,"업종코드: 523492
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 생활용품 소매업
업종 세분류: 철물, 공구, 창호 및 건설자재 소매업
업종 세세분류 및 활동명: 페인트, 창호 및 기타 건설자재 소매업
연계 KSIC 11차 코드: 47519
연계 KSIC 11차 분류명: 페인트, 창호 및 기타 건설자재 소매업
세부설명: 철근, 각종 타일, 위생용도기"
523494,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 생활용품 소매업,5234,"철물, 공구, 창호 및 건설자재 소매업","페인트, 창호 및 기타 건설자재 소매업",47519,"페인트, 창호 및 기타 건설자재 소매업",,,,"하드보드, 목재류",1,"업종코드: 523494
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 생활용품 소매업
업종 세분류: 철물, 공구, 창호 및 건설자재 소매업
업종 세세분류 및 활동명: 페인트, 창호 및 기타 건설자재 소매업
연계 KSIC 11차 코드: 47519
연계 KSIC 11차 분류명: 페인트, 창호 및 기타 건설자재 소매업
세부설명: 하드보드, 목재류"
523499,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 생활용품 소매업,5234,"철물, 공구, 창호 및 건설자재 소매업","페인트, 창호 및 기타 건설자재 소매업",47519,"페인트, 창호 및 기타 건설자재 소매업",47519,"페인트, 창호 및 기타 건설자재 소매업",1,,1,"업종코드: 523499
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 생활용품 소매업
업종 세분류: 철물, 공구, 창호 및 건설자재 소매업
업종 세세분류 및 활동명: 페인트, 창호 및 기타 건설자재 소매업
연계 KSIC 11차 코드: 47519
연계 KSIC 11차 분류명: 페인트, 창호 및 기타 건설자재 소매업
주요 연계 KSIC 코드: 47519
주요 연계 KSIC 분류명: 페인트, 창호 및 기타 건설자재 소매업"
523511,G,도매 및 소매업,52,소매업; 자동차 제외,523,"문화, 오락 및 여가 용품 소매업",5235,서적 및 문구용품 소매업,"서적, 신문 및 잡지류 소매업",47611,"서적, 신문 및 잡지류 소매업",47611,"서적, 신문 및 잡지류 소매업",1,,1,"업종코드: 523511
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 문화, 오락 및 여가 용품 소매업
업종 세분류: 서적 및 문구용품 소매업
업종 세세분류 및 활동명: 서적, 신문 및 잡지류 소매업
연계 KSIC 11차 코드: 47611
연계 KSIC 11차 분류명: 서적, 신문 및 잡지류 소매업
주요 연계 KSIC 코드: 47611
주요 연계 KSIC 분류명: 서적, 신문 및 잡지류 소매업"
523520,G,도매 및 소매업,52,소매업; 자동차 제외,523,"문화, 오락 및 여가 용품 소매업",5235,서적 및 문구용품 소매업,문구용품 및 회화용품 소매업,47612,문구용품 및 회화용품 소매업,47612,문구용품 및 회화용품 소매업,1,,1,"업종코드: 523520
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 문화, 오락 및 여가 용품 소매업
업종 세분류: 서적 및 문구용품 소매업
업종 세세분류 및 활동명: 문구용품 및 회화용품 소매업
연계 KSIC 11차 코드: 47612
연계 KSIC 11차 분류명: 문구용품 및 회화용품 소매업
주요 연계 KSIC 코드: 47612
주요 연계 KSIC 분류명: 문구용품 및 회화용품 소매업"
523521,G,도매 및 소매업,52,소매업; 자동차 제외,523,"문화, 오락 및 여가 용품 소매업",5235,서적 및 문구용품 소매업,"서적, 신문 및 잡지류 소매업",47611,"서적, 신문 및 잡지류 소매업",,,,교구,1,"업종코드: 523521
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 문화, 오락 및 여가 용품 소매업
업종 세분류: 서적 및 문구용품 소매업
업종 세세분류 및 활동명: 서적, 신문 및 잡지류 소매업
연계 KSIC 11차 코드: 47611
연계 KSIC 11차 분류명: 서적, 신문 및 잡지류 소매업
세부설명: 교구"
523531,G,도매 및 소매업,52,소매업; 자동차 제외,523,가전제품 및 정보 통신장비 소매업,5235,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업","컴퓨터 및 주변장치, 소프트웨어 소매업",47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",,,,,1,"업종코드: 523531
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 가전제품 및 정보 통신장비 소매업
업종 세분류: 컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업
업종 세세분류 및 활동명: 컴퓨터 및 주변장치, 소프트웨어 소매업
연계 KSIC 11차 코드: 47311
연계 KSIC 11차 분류명: 컴퓨터 및 주변장치, 소프트웨어 소매업"
523532,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5235,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",사무용 기기 소매업,47821,사무용 기기 소매업,,,,,1,"업종코드: 523532
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 사무용 기기, 안경, 사진장비 및 정밀기기 소매업
업종 세세분류 및 활동명: 사무용 기기 소매업
연계 KSIC 11차 코드: 47821
연계 KSIC 11차 분류명: 사무용 기기 소매업"
523541,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5235,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",안경 및 렌즈 소매업,47822,안경 및 렌즈 소매업,,,,,1,"업종코드: 523541
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 사무용 기기, 안경, 사진장비 및 정밀기기 소매업
업종 세세분류 및 활동명: 안경 및 렌즈 소매업
연계 KSIC 11차 코드: 47822
연계 KSIC 11차 분류명: 안경 및 렌즈 소매업"
523550,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5235,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",사진기 및 사진용품 소매업,47823,사진기 및 사진용품 소매업,,,,,1,"업종코드: 523550
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 사무용 기기, 안경, 사진장비 및 정밀기기 소매업
업종 세세분류 및 활동명: 사진기 및 사진용품 소매업
연계 KSIC 11차 코드: 47823
연계 KSIC 11차 분류명: 사진기 및 사진용품 소매업"
523552,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5235,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",기타 광학 및 정밀 기기 소매업,47829,기타 광학 및 정밀 기기 소매업,,,,,1,"업종코드: 523552
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 사무용 기기, 안경, 사진장비 및 정밀기기 소매업
업종 세세분류 및 활동명: 기타 광학 및 정밀 기기 소매업
연계 KSIC 11차 코드: 47829
연계 KSIC 11차 분류명: 기타 광학 및 정밀 기기 소매업"
523611,G,도매 및 소매업,52,소매업; 자동차 제외,523,연료 소매업,5236,가정용 연료 소매업,가정용 고체 연료 소매업,47721,가정용 고체 연료 소매업,,,,연탄,1,"업종코드: 523611
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 연료 소매업
업종 세분류: 가정용 연료 소매업
업종 세세분류 및 활동명: 가정용 고체 연료 소매업
연계 KSIC 11차 코드: 47721
연계 KSIC 11차 분류명: 가정용 고체 연료 소매업
세부설명: 연탄"
523612,G,도매 및 소매업,52,소매업; 자동차 제외,523,연료 소매업,5236,가정용 연료 소매업,가정용 고체 연료 소매업,47721,가정용 고체 연료 소매업,,,,"무연탄, 연탄을 제외한 석탄연료, 유연탄, 토탄",1,"업종코드: 523612
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 연료 소매업
업종 세분류: 가정용 연료 소매업
업종 세세분류 및 활동명: 가정용 고체 연료 소매업
연계 KSIC 11차 코드: 47721
연계 KSIC 11차 분류명: 가정용 고체 연료 소매업
세부설명: 무연탄, 연탄을 제외한 석탄연료, 유연탄, 토탄"
523619,G,도매 및 소매업,52,소매업; 자동차 제외,523,연료 소매업,5236,가정용 연료 소매업,가정용 고체 연료 소매업,47721,가정용 고체 연료 소매업,47721,가정용 고체 연료 소매업,1,,1,"업종코드: 523619
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 연료 소매업
업종 세분류: 가정용 연료 소매업
업종 세세분류 및 활동명: 가정용 고체 연료 소매업
연계 KSIC 11차 코드: 47721
연계 KSIC 11차 분류명: 가정용 고체 연료 소매업
주요 연계 KSIC 코드: 47721
주요 연계 KSIC 분류명: 가정용 고체 연료 소매업"
523621,G,도매 및 소매업,52,소매업; 자동차 제외,523,연료 소매업,5236,가정용 연료 소매업,가정용 액체 연료 소매업,47722,가정용 액체 연료 소매업,,,,,1,"업종코드: 523621
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 연료 소매업
업종 세분류: 가정용 연료 소매업
업종 세세분류 및 활동명: 가정용 액체 연료 소매업
연계 KSIC 11차 코드: 47722
연계 KSIC 11차 분류명: 가정용 액체 연료 소매업"
523630,G,도매 및 소매업,52,소매업; 자동차 제외,523,연료 소매업,5236,가정용 연료 소매업,가정용 가스 연료 소매업,47723,가정용 가스 연료 소매업,,,,,1,"업종코드: 523630
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 연료 소매업
업종 세분류: 가정용 연료 소매업
업종 세세분류 및 활동명: 가정용 가스 연료 소매업
연계 KSIC 11차 코드: 47723
연계 KSIC 11차 분류명: 가정용 가스 연료 소매업"
523910,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 생활용품 소매업,5239,"철물, 공구, 창호 및 건설자재 소매업","벽지, 마루덮개 및 장판류 소매업",47513,"벽지, 마루덮개 및 장판류 소매업",,,,,1,"업종코드: 523910
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 생활용품 소매업
업종 세분류: 철물, 공구, 창호 및 건설자재 소매업
업종 세세분류 및 활동명: 벽지, 마루덮개 및 장판류 소매업
연계 KSIC 11차 코드: 47513
연계 KSIC 11차 분류명: 벽지, 마루덮개 및 장판류 소매업"
523921,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5239,시계 및 귀금속 소매업,시계 및 귀금속 소매업,47830,시계 및 귀금속 소매업,,,,제품화하거나 세공하지 않은 황금,1,"업종코드: 523921
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 시계 및 귀금속 소매업
업종 세세분류 및 활동명: 시계 및 귀금속 소매업
연계 KSIC 11차 코드: 47830
연계 KSIC 11차 분류명: 시계 및 귀금속 소매업
세부설명: 제품화하거나 세공하지 않은 황금"
523922,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5239,시계 및 귀금속 소매업,시계 및 귀금속 소매업,47830,시계 및 귀금속 소매업,47830,시계 및 귀금속 소매업,2,귀금속,1,"업종코드: 523922
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 시계 및 귀금속 소매업
업종 세세분류 및 활동명: 시계 및 귀금속 소매업
연계 KSIC 11차 코드: 47830
연계 KSIC 11차 분류명: 시계 및 귀금속 소매업
주요 연계 KSIC 코드: 47830
주요 연계 KSIC 분류명: 시계 및 귀금속 소매업
세부설명: 귀금속"
523923,G,도매 및 소매업,52,소매업; 자동차 제외,523,기타 상품 전문 소매업,5239,시계 및 귀금속 소매업,시계 및 귀금속 소매업,47830,시계 및 귀금속 소매업,47830,시계 및 귀금속 소매업,2,시계,1,"업종코드: 523923
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 기타 상품 전문 소매업
업종 세분류: 시계 및 귀금속 소매업
업종 세세분류 및 활동명: 시계 및 귀금속 소매업
연계 KSIC 11차 코드: 47830
연계 KSIC 11차 분류명: 시계 및 귀금속 소매업
주요 연계 KSIC 코드: 47830
주요 연계 KSIC 분류명: 시계 및 귀금속 소매업
세부설명: 시계"
523931,G,도매 및 소매업,52,소매업; 자동차 제외,523,"문화, 오락 및 여가 용품 소매업",5239,운동용품 및 자전거 소매업,운동 및 경기용품 소매업,47631,운동 및 경기용품 소매업,,,,골프장비,1,"업종코드: 523931
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 문화, 오락 및 여가 용품 소매업
업종 세분류: 운동용품 및 자전거 소매업
업종 세세분류 및 활동명: 운동 및 경기용품 소매업
연계 KSIC 11차 코드: 47631
연계 KSIC 11차 분류명: 운동 및 경기용품 소매업
세부설명: 골프장비"
523932,G,도매 및 소매업,52,소매업; 자동차 제외,523,"문화, 오락 및 여가 용품 소매업",5239,운동용품 및 자전거 소매업,운동 및 경기용품 소매업,47631,운동 및 경기용품 소매업,47631,운동 및 경기용품 소매업,1,,1,"업종코드: 523932
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 문화, 오락 및 여가 용품 소매업
업종 세분류: 운동용품 및 자전거 소매업
업종 세세분류 및 활동명: 운동 및 경기용품 소매업
연계 KSIC 11차 코드: 47631
연계 KSIC 11차 분류명: 운동 및 경기용품 소매업
주요 연계 KSIC 코드: 47631
주요 연계 KSIC 분류명: 운동 및 경기용품 소매업"
523935,G,도매 및 소매업,52,소매업; 자동차 제외,523,"섬유, 의복, 신발 및 가죽제품 소매업",5239,의복 소매업,기타 의복 소매업,47419,기타 의복 소매업,,,,등산용의류,1,"업종코드: 523935
업종 대분류: 도매 및 소매업
업종 중분류: 소매업; 자동차 제외
업종 소분류: 섬유, 의복, 신발 및 가죽제품 소매업
업종 세분류: 의복 소매업
업종 세세분류 및 활동명: 기타 의복 소매업
연계 KSIC 11차 코드: 47419
연계 KSIC 11차 분류명: 기타 의복 소매업
세부설명: 등산용의류"
